"specimen_ID","Genus","species","Subspecies","common_name","Year","yr_accuracy","Status","State","County","Locality","HUC8_number","HUC8_name","GISLatDD","GISLongDD","lat_long_accuracy","lat_long_source","disposal","Museum_Cat_No","record_type","Reference"
1322340,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2007,"Actual","established","FL","Martin","Northwest Fork of Loxahatchee River, Hobe Grove ditch","3090206","Florida Southeast Coast",26.98583,-80.17358,"Approximate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=29063"
1322336,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2007,"Actual","established","FL","Martin","Northwest Fork of Loxahatchee River, Square Pond","3090206","Florida Southeast Coast",27.00583,-80.12889,"Approximate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=29063"
254717,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1996,"Publication Year","established","FL","Miami-Dade","Aerojet (C-111) Canal","3090202","Everglades",25.296476,-80.468534,"Accurate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=1865"
253390,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2008,"Actual","established","FL","Miami-Dade","Anhinga trail in Everglades National Park","3090202","Everglades",25.389948,-80.587694,"Accurate","Map derived","NULL","NULL","Specimen","See disposal and Musuem_cat_no fields"
267480,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1983,"Actual","established","FL","Miami-Dade","Anhinga trail in Everglades National Park","3090202","Everglades",25.389948,-80.587694,"Accurate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=1480"
268019,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1990,"Actual","established","FL","Miami-Dade","Anhinga trail in Everglades National Park","3090202","Everglades",25.389948,-80.587694,"Accurate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=1601"
267615,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2010,"Actual","established","FL","Miami-Dade","Avocado Creek [entire stretch], Everglades National Park","3090202","Everglades",25.417516,-80.952882,"Approximate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
267623,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2010,"Actual","established","FL","Miami-Dade","Avocado Creek [entire stretch], Everglades National Park","3090202","Everglades",25.417516,-80.952882,"Approximate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
267642,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2010,"Actual","established","FL","Miami-Dade","Banana Patch to Rookery Bay, Everglades National Park","3090202","Everglades",25.44901,-80.89139,"Approximate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
267657,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2010,"Actual","established","FL","Miami-Dade","Banana Patch to Rookery Branch, RB10, Everglades National Park","3090202","Everglades",25.4657,-80.8633,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
267649,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2010,"Actual","established","FL","Miami-Dade","Banana Patch to Rookery Branch: RB9, Everglades National Park","3090202","Everglades",25.4612,-80.8576,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
1321123,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Miami-Dade","Biscayne Everglades Greenway at SW 117th Ave","3090206","Florida Southeast Coast",25.47194,-80.37972,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
615196,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Miami-Dade","Black Creek (C-1) Canal, lower 1 km upstream of salinity structure","3090206","Florida Southeast Coast",25.54353,-80.33157,"Approximate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24874"
615199,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2003,"Actual","established","FL","Miami-Dade","Black Creek (C-1) Canal, lower 1 km upstream of salinity structure","3090206","Florida Southeast Coast",25.54353,-80.33157,"Approximate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24874"
31246,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1983,"Actual","established","FL","Miami-Dade","brackish tributary of Joe Bay, off northeast Florida Bay. Undisturbed estuarine creek system.","3090202","Everglades",25.238019,-80.529528,"Approximate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=466"
267603,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2010,"Actual","established","FL","Miami-Dade","Buttonwood canal [entire stretch], Everglades National Park","3090202","Everglades",25.164824,-80.921624,"Approximate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
267523,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2010,"Actual","established","FL","Miami-Dade","Buttonwood canal [entire stretch], Everglades National Park","3090202","Everglades",25.164824,-80.921624,"Approximate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
615208,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2003,"Actual","established","FL","Miami-Dade","C-100 Canal, lower 1 km upstream of salinity structure","3090206","Florida Southeast Coast",25.61062,-80.30888,"Approximate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24874"
785913,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Miami-Dade","C-103N Canal, at SW 157th Ave","3090206","Florida Southeast Coast",25.52234,-80.44533,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
860067,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Miami-Dade","C-111 (Aerojet) Canal, approximately 0.5 km downstream of connection with C-110","3090206","Florida Southeast Coast",25.30385,-80.48836,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
302580,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Miami-Dade","C-111 Canal, at US 1","3090202","Everglades",25.28942,-80.44578,"Accurate","reported","Florida FWC Ichthyology Collection","FSBC 19951","Specimen","See disposal and Musuem_cat_no fields"
1322884,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Miami-Dade","C-6 Canal, Miami Dade Co, shocked in vicinity of east ramp","3090206","Florida Southeast Coast",25.82948,-80.2898,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
32080,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1998,"Actual","established","FL","Miami-Dade","canal at 10335 SW 99th ST, Miami","3090202","Everglades",25.676796,-80.363091,"Accurate","Map derived","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
267633,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2010,"Actual","established","FL","Miami-Dade","Cane Patch to Banana Patch, Everglades National Park","3090202","Everglades",25.42093,-80.9435,"Approximate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
267637,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2010,"Actual","established","FL","Miami-Dade","Cane Patch to Banana Patch, Everglades National Park","3090202","Everglades",25.42093,-80.9435,"Approximate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
1322889,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Miami-Dade","East Everglades Detention Area S-332D","3090202","Everglades",25.46508,-80.57354,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
31604,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1984,"Actual","established","FL","Miami-Dade","Everglades National Park estuary, Snook Creek NE of Joe Bay","3090202","Everglades",25.252459,-80.549355,"Approximate","Map derived","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
630285,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2014,"Actual","established","FL","Miami-Dade","Everglades National Park, off Old Ingraham Highway hiking trail.","3090202","Everglades",25.3612,-80.63039,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
302505,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1987,"Actual","established","FL","Miami-Dade","Everglades National Park, Royal Palm near Taylor Slough","3090202","Everglades",25.37186,-80.58778,"Accurate","reported","Florida Musum of Natural History","UF 163141","Specimen","See disposal and Musuem_cat_no fields"
615219,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2003,"Actual","established","FL","Miami-Dade","Florida City Canal, lower 1 km west of L-31E Canal","3090206","Florida Southeast Coast",25.44829,-80.35001,"Approximate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24874"
615215,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Miami-Dade","Florida City Canal, lower 1 km west of L-31E Canal","3090206","Florida Southeast Coast",25.44829,-80.35001,"Approximate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24874"
302544,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2008,"Actual","established","FL","Miami-Dade","Joe Bay, west end.","3090202","Everglades",25.22118,-80.5962,"Accurate","reported","Florida FWC Ichthyology Collection","FSBC 22365","Specimen","See disposal and Musuem_cat_no fields"
860105,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Miami-Dade","L-31W Canal, at S-175 water control structure","3090202","Everglades",25.41762,-80.57365,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
254721,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1996,"Publication Year","established","FL","Miami-Dade","Little River (C-7) Canal, Miami","3090202","Everglades",25.855374,-80.217826,"Approximate","GNIS","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=1865"
615228,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2003,"Actual","established","FL","Miami-Dade","Military Canal, lower 1 km upstream of salinity structure","3090206","Florida Southeast Coast",25.48952,-80.34745,"Accurate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24874"
615226,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Miami-Dade","Military Canal, lower 1 km upstream of salinity structure","3090206","Florida Southeast Coast",25.48952,-80.34745,"Accurate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24874"
615234,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Miami-Dade","Mowry Canal (C-103), lower 1 km upstream of salinity control structure","3090206","Florida Southeast Coast",25.47032,-80.34714,"Accurate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24874"
615239,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2003,"Actual","established","FL","Miami-Dade","Mowry Canal (C-103), lower 1 km upstream of salinity control structure","3090206","Florida Southeast Coast",25.47032,-80.34714,"Accurate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24874"
615248,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2003,"Actual","established","FL","Miami-Dade","Princeton Canal (C-102), lower 1 km upstream of salinity control structure.","3090206","Florida Southeast Coast",25.51941,-80.3475,"Accurate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24874"
615245,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Miami-Dade","Princeton Canal (C-102), lower 1 km upstream of salinity control structure.","3090206","Florida Southeast Coast",25.51941,-80.3475,"Accurate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24874"
31265,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1983,"Actual","established","FL","Miami-Dade","Royal Palm Ponds in freshwater (disturbed borrow pond)","3090202","Everglades",25.382339,-80.607591,"Approximate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=466"
1321096,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Miami-Dade","Snake Creek Canal","3090206","Florida Southeast Coast",25.95964,-80.20314,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
1322863,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Miami-Dade","Snapper Creek Canal (C-2)","3090206","Florida Southeast Coast",25.69416,-80.3513,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
31400,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1984,"Actual","established","FL","Miami-Dade","southeastern portion of the Everglades National Park","3090202","Everglades",25.214565,-80.551727,"Approximate","GNIS","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
616979,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2013,"Actual","established","FL","Miami-Dade","Southern Glades Wildlife Management Area","3090202","Everglades",25.36008,-80.56591,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
1321124,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Miami-Dade","SW 112th Ave at SW 316th intersection","3090206","Florida Southeast Coast",25.47389,-80.37139,"Approximate","reported","NULL","238361","Personal communication","No literature reference available. For more information contact NAS staff"
1321119,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Miami-Dade","SW 320th St and SW 127th Ave","3090206","Florida Southeast Coast",25.47056,-80.39583,"Approximate","reported","NULL","238368","Personal communication","No literature reference available. For more information contact NAS staff"
267611,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2010,"Actual","established","FL","Miami-Dade","Tarpon Creek [entire stretch], Everglades National Park","3090202","Everglades",25.207174,-80.930679,"Approximate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
267477,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1983,"Actual","established","FL","Miami-Dade","Taylor Slough, Everglades National Park","3090202","Everglades",25.2863,-80.661964,"Approximate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=1480"
267517,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2010,"Actual","established","FL","Miami-Dade","Taylor Slough, main park road at western-most culverts, Everglades National Park","3090202","Everglades",25.4047,-80.6116,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
236330,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2008,"Publication Year","established","FL","Miami-Dade","Water Conservation Area canal L-67A","3090202","Everglades",25.851036,-80.631065,"Approximate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=15920"
558266,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2013,"Actual","established","FL","Monroe","[Key Largo, canal adjacent to US 1]","3090203","Florida Bay-Florida Keys",25.17553,-80.37581,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
254271,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Monroe","Big Cypress National Preserve, Culvert off of Loop Road after first bend (Sweetwater Strand)","3090204","Big Cypress Swamp",25.7886,-81.1,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=18109"
254250,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Monroe","Big Cypress National Preserve, cypress forest off loop road, 6 miles from juncture with US 41 (Tamiami Trail)","3090204","Big Cypress Swamp",25.7867,-81.0975,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=18109"
267520,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2010,"Actual","established","FL","Monroe","Flamingo, back country basin and marina basin, Everglades National Park","3090202","Everglades",25.1438,-80.9225,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
267519,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2010,"Actual","established","FL","Monroe","Flamingo, back country basin and marina basin, Everglades National Park","3090202","Everglades",25.1438,-80.9225,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
278744,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Monroe","Headwaters of Rookery Branch, Watson River, and North River","3090202","Everglades",25.33565,-80.91705,"Approximate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=21057"
291668,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2012,"Actual","established","FL","Monroe","Key Largo, east side of Overseas Highway (US 1) near mile marker 106.7.","3090203","Florida Bay-Florida Keys",25.1742,-80.37424,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
302528,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Monroe","North-central Little Madeira Bay, ca. 1.7 km NNW of inlet","3090202","Everglades",25.19182,-80.63658,"Accurate","reported","Florida FWC Ichthyology Collection","FSBC 22364","Specimen","See disposal and Musuem_cat_no fields"
254525,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2008,"Publication Year","established","FL","Okeechobee","Lake Okeechobee","3090201","Lake Okeechobee",27.063663,-80.823672,"Accurate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=15920"
1322844,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Palm Beach","441 canal","3090206","Florida Southeast Coast",26.48361,-80.20389,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
1322850,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Palm Beach","Bridge at 441 and Cabernet Dr.","3090206","Florida Southeast Coast",26.42407,-80.20397,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
292728,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2012,"Actual","established","FL","Palm Beach","C51 Canal at SE corner of intersection of Lyons Rd and Southern Blvd.","3090202","Everglades",26.68925,-80.18382,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25113"
1322835,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Palm Beach","C-51 in West Palm Beach","3090206","Florida Southeast Coast",26.68417,-80.35167,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
1322827,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Palm Beach","C-51 in West Palm Beach","3090206","Florida Southeast Coast",26.67173,-80.07645,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
558053,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2013,"Actual","established","FL","Palm Beach","Canal along west side of Meadows Park and Pool complex.","3090206","Florida Southeast Coast",26.35773,-80.11559,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
785562,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Palm Beach","Canal at 412 Springdale Circle, Palm Springs","3090206","Florida Southeast Coast",26.64749,-80.09626,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
785863,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Palm Beach","Canal behind 12 Springdale Circle, Palm Springs","3090206","Florida Southeast Coast",26.64762,-80.10058,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
785870,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Palm Beach","Canal behind 131 Springdale Circle, Palm Springs","3090206","Florida Southeast Coast",26.64757,-80.09944,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
785569,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Palm Beach","Canal behind 292 Springdale Circle, Palm Springs.","3090206","Florida Southeast Coast",26.64751,-80.09736,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
785869,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Palm Beach","Canal behind 383 Springdale Circle, Palm Springs","3090206","Florida Southeast Coast",26.64748,-80.09633,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
238502,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2007,"Publication Year","established","FL","Palm Beach","Canals and ditches in the rice fields of the Everglades Agricultural Area near Belle Glade, FL","3090202","Everglades",26.6642331,-80.6236,"Accurate","GNIS","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=16100"
293375,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2012,"Actual","established","FL","Palm Beach","E-1 canal between Boynton Beach Blvd and Atlantic Ave","3090202","Everglades",26.5278,-80.2051,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25113"
292682,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2012,"Actual","established","FL","Palm Beach","E2 W canal along Boca Rio Rd just North of SW 18th St","3090202","Everglades",26.33349,-80.1708,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25113"
1322812,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Palm Beach","Flying Cow Road canal in Wellington","3090206","Florida Southeast Coast",26.65361,-80.29833,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
293371,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2012,"Actual","established","FL","Palm Beach","L-23W Canal","3090202","Everglades",26.54164,-80.23217,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25113"
292713,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2012,"Actual","established","FL","Palm Beach","L-35W canal","3090202","Everglades",26.43663,-80.13028,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25113"
292700,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2012,"Actual","established","FL","Palm Beach","L-36 1/2W canal","3090202","Everglades",26.43484,-80.20498,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25113"
1322854,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Palm Beach","L-36 canal","3090206","Florida Southeast Coast",26.35275,-80.29722,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
292695,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2012,"Actual","established","FL","Palm Beach","L-48 canal at culvert off of Boca Rio Rd.","3090202","Everglades",26.34916,-80.17168,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25113"
292730,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2012,"Actual","established","FL","Palm Beach","L8 off Canal 8 Rd, about 0.25 km E of Military Trail","3090202","Everglades",26.64784,-80.11,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25113"
302504,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2003,"Actual","established","FL","Palm Beach","Lake Okeechobee, Boy Scout Cut, near Belle Glade.","3090201","Lake Okeechobee",26.69739,-80.72166,"Approximate","Map derived","NULL","UF 146898","Specimen","See disposal and Musuem_cat_no fields"
157351,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2003,"Actual","established","FL","Palm Beach","Lake Osborne, se coast near Lantana","3090202","Everglades",26.582233,-80.077629,"Approximate","Map derived","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=13647"
877723,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Palm Beach","Residential drainage pond connected to Southwest Fork Loxahatchee River (C-18 Canal)","3090206","Florida Southeast Coast",26.93854,-80.12949,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
1322840,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Palm Beach","Smith Sundy Rd canal","3090206","Florida Southeast Coast",26.46139,-80.19556,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
257465,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Pinellas","Mobbly Bayou","3100206","Tampa Bay",28.0205,-82.6562,"Accurate","reported","FWC Florida Wildlife Research Institute","FSBC  19963","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=18195"
257472,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Pinellas","Mobbly Bayou","3100206","Tampa Bay",28.0205,-82.6562,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=18195"
257473,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Pinellas","Mobbly Bayou","3100206","Tampa Bay",28.0205,-82.6562,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=18195"
1321320,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","Pinellas","Pond in Fossil Park, Saint Petersburg","3100206","Tampa Bay",27.83547,-82.64488,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
1322327,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","St. Lucie",".5 miles west of C-24 and directly off Okeechobee Rd.","3090206","Florida Southeast Coast",27.36862,-80.55099,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
