"specimen_ID","Genus","species","Subspecies","common_name","Year","yr_accuracy","Status","State","County","Locality","HUC8_number","HUC8_name","GISLatDD","GISLongDD","lat_long_accuracy","lat_long_source","disposal","Museum_Cat_No","record_type","Reference"
564902,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site 45","3090202","Everglades",25.62111,-80.84675,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564903,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site 46","3090202","Everglades",25.7378,-80.52257,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564904,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site 47","3090202","Everglades",25.50372,-80.84689,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564915,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site 48X","3090202","Everglades",25.31295,-80.83955,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564905,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site 49","3090202","Everglades",25.73817,-80.65218,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564872,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site 5","3090202","Everglades",25.44482,-80.71767,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564906,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site 50","3090202","Everglades",25.26859,-80.65353,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564873,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site 6","3090202","Everglades",25.44502,-80.84697,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564874,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site 7","3090202","Everglades",25.738,-80.58737,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564875,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site 8","3090202","Everglades",25.56208,-80.65269,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564876,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site 9","3090202","Everglades",25.50352,-80.71754,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564916,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site C111-2","3090206","Florida Southeast Coast",25.30786,-80.50135,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564917,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site C111-3","3090206","Florida Southeast Coast",25.30037,-80.48074,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564918,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site C111-4","3090206","Florida Southeast Coast",25.2945,-80.46538,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564919,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site L31W1","3090202","Everglades",25.36897,-80.57407,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564920,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site L31W2","3090202","Everglades",25.38185,-80.57414,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564921,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site L31W4","3090202","Everglades",25.41797,-80.58448,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564922,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site L31W5","3090202","Everglades",25.43338,-80.59041,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564923,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site L31W6","3090202","Everglades",25.43896,-80.5904,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564924,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site L31W7","3090202","Everglades",25.46282,-80.58261,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564925,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site L31W8","3090202","Everglades",25.4626,-80.57628,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564926,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site L31W9","3090202","Everglades",25.48035,-80.57471,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564927,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site S12B","3090202","Everglades",25.75833,-80.76988,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564928,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site S12C","3090202","Everglades",25.75655,-80.7272,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564929,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site S3","3090202","Everglades",25.75637,-80.57212,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
564930,"Hemichromis","letourneuxi","NULL","African Jewelfish",2013,"Publication Year","established","FL","Miami-Dade","ENPPARKWIDE study site SL","3090202","Everglades",25.75641,-80.6349,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25745"
570702,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570659,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570647,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570650,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570642,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570631,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570587,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570604,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570619,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570767,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570574,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570712,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570689,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570691,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570699,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570576,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570771,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570621,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570612,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570585,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570596,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570633,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570644,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570655,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570663,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570705,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570695,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570552,"Hemichromis","letourneuxi","NULL","African Jewelfish",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570706,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #3","3090202","Everglades",25.43315,-80.73468,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570665,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #3","3090202","Everglades",25.43315,-80.73468,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570657,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #3","3090202","Everglades",25.43315,-80.73468,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570646,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #3","3090202","Everglades",25.43315,-80.73468,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570635,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #3","3090202","Everglades",25.43315,-80.73468,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570623,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #3","3090202","Everglades",25.43315,-80.73468,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570578,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #3","3090202","Everglades",25.43315,-80.73468,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570745,"Hemichromis","letourneuxi","NULL","African Jewelfish",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570625,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570667,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570708,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570681,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570675,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570673,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570670,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570554,"Hemichromis","letourneuxi","NULL","African Jewelfish",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570550,"Hemichromis","letourneuxi","NULL","African Jewelfish",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570561,"Hemichromis","letourneuxi","NULL","African Jewelfish",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570556,"Hemichromis","letourneuxi","NULL","African Jewelfish",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #5","3090202","Everglades",25.43669,-80.69572,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570709,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #5","3090202","Everglades",25.43669,-80.69572,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570628,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #5","3090202","Everglades",25.43669,-80.69572,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570754,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #5","3090202","Everglades",25.43669,-80.69572,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570629,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #6","3090202","Everglades",25.43475,-80.73496,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570711,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #6","3090202","Everglades",25.43475,-80.73496,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570639,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #6","3090202","Everglades",25.43475,-80.73496,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570743,"Hemichromis","letourneuxi","NULL","African Jewelfish",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #6","3090202","Everglades",25.43475,-80.73496,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570716,"Hemichromis","letourneuxi","NULL","African Jewelfish",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #6","3090202","Everglades",25.43475,-80.73496,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570852,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole BR 01","3090202","Everglades",25.41813,-80.57871,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570853,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole BR 03","3090202","Everglades",25.41802,-80.58071,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570855,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole BR 04","3090202","Everglades",25.41822,-80.58196,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570856,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole BR 05","3090202","Everglades",25.41778,-80.58341,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570819,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole complex 3HL, depth category M","3090202","Everglades",25.38252,-80.61683,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570857,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole MR 09","3090202","Everglades",25.40658,-80.61667,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
775059,"Hemichromis","letourneuxi","NULL","African Jewelfish",2014,"Actual","established","FL","Miami-Dade","Fuchs Pond, City of South Maimi","3090206","Florida Southeast Coast",25.69592,-80.29845,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=27192"
624369,"Hemichromis","letourneuxi","NULL","African Jewelfish",2012,"Actual","established","FL","Miami-Dade","L29-EAST","3090202","Everglades",25.76143,-80.5201,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26694"
646495,"Hemichromis","letourneuxi","NULL","African Jewelfish",1998,"Actual","established","FL","Miami-Dade","L-31E","3090206","Florida Southeast Coast",25.47224,-80.40537,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26488"
646497,"Hemichromis","letourneuxi","NULL","African Jewelfish",2005,"Actual","established","FL","Miami-Dade","L-31W","3090202","Everglades",25.39874,-80.57266,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26488"
624370,"Hemichromis","letourneuxi","NULL","African Jewelfish",2012,"Actual","established","FL","Miami-Dade","L31W-NORTH","3090202","Everglades",25.47439,-80.57434,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26694"
624371,"Hemichromis","letourneuxi","NULL","African Jewelfish",2012,"Actual","established","FL","Miami-Dade","L31W-NORTH","3090202","Everglades",25.46905,-80.57432,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26694"
624337,"Hemichromis","letourneuxi","NULL","African Jewelfish",2012,"Actual","established","FL","Miami-Dade","L31W-NORTH","3090202","Everglades",25.46332,-80.57428,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26694"
624338,"Hemichromis","letourneuxi","NULL","African Jewelfish",2012,"Actual","established","FL","Miami-Dade","L31W-NORTH","3090202","Everglades",25.45928,-80.5902,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26694"
